model,level,level_name,group,condition,mean
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:VITAMIN,attempted,0.1736
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:VITAMIN,intentional,0.7736
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SESAME,neutral,0.011
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SESAME,accidental,0.9875
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SESAME,attempted,0.0818
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SESAME,intentional,0.9935
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:BIKE,neutral,0.006
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:BIKE,accidental,0.6569
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:BIKE,attempted,0.0777
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:BIKE,intentional,0.9454
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:IRON,neutral,0.0032
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:IRON,accidental,0.838
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:IRON,attempted,0.0071
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:IRON,intentional,0.7999
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:MEATLOAF,neutral,0.121
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:MEATLOAF,accidental,0.9137
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:MEATLOAF,attempted,0.1196
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:MEATLOAF,intentional,0.8948
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:RIVER,neutral,0.0098
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:RIVER,accidental,0.8708
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:RIVER,attempted,0.0525
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:RIVER,intentional,0.7403
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:LOGAN AIRPORT,neutral,0.001
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:LOGAN AIRPORT,accidental,0.846
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:LOGAN AIRPORT,attempted,0.1743
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:LOGAN AIRPORT,intentional,0.8241
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:TRACKS,neutral,0.2213
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:TRACKS,accidental,0.9417
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:TRACKS,attempted,0.3433
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:TRACKS,intentional,0.8865
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:HARNESS,neutral,0.001
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:HARNESS,accidental,0.9325
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:HARNESS,attempted,0.0419
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:HARNESS,intentional,0.9246
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:IGLOO,neutral,0.0023
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:IGLOO,accidental,0.7317
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:IGLOO,attempted,0.4276
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:IGLOO,intentional,0.6087
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:HAM,neutral,0.0161
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:HAM,accidental,0.7751
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:HAM,attempted,0.0188
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:HAM,intentional,0.7188
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:POPCORN,neutral,0.0544
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:POPCORN,accidental,0.9433
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:POPCORN,attempted,0.0533
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:POPCORN,intentional,0.9417
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:VET,neutral,0.0082
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:VET,accidental,0.9922
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:VET,attempted,0.022
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:VET,intentional,0.9924
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:CHAIRLIFT,neutral,0.0002
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:CHAIRLIFT,accidental,0.9001
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:CHAIRLIFT,attempted,0.0128
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:CHAIRLIFT,intentional,0.8731
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SAFETY TOWN,neutral,0.0107
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SAFETY TOWN,accidental,0.9494
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SAFETY TOWN,attempted,0.0773
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SAFETY TOWN,intentional,0.9579
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:MALARIA POND,neutral,0.0025
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:MALARIA POND,accidental,0.7951
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:MALARIA POND,attempted,0.1303
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:MALARIA POND,intentional,0.6912
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:HUNT,neutral,0.2704
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:HUNT,accidental,0.881
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:HUNT,attempted,0.2297
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:HUNT,intentional,0.6103
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SPINACH,neutral,0.058
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SPINACH,accidental,0.8335
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SPINACH,attempted,0.1533
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SPINACH,intentional,0.7096
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:PEANUT ALLERGY,neutral,0.0291
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:PEANUT ALLERGY,accidental,0.9224
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:PEANUT ALLERGY,attempted,0.0294
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:PEANUT ALLERGY,intentional,0.8593
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:ALARM,neutral,0.0732
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:ALARM,accidental,0.7058
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:ALARM,attempted,0.1151
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:ALARM,intentional,0.4366
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SAFETY CORD,neutral,0.0053
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SAFETY CORD,accidental,0.6797
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SAFETY CORD,attempted,0.2164
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SAFETY CORD,intentional,0.8238
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:ZOO,neutral,0.0419
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:ZOO,accidental,0.9245
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:ZOO,attempted,0.0585
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:ZOO,intentional,0.9045
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:BAR,neutral,0.0092
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:BAR,accidental,0.6968
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:BAR,attempted,0.0037
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:BAR,intentional,0.7674
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SUSHI,neutral,0.00345
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SUSHI,accidental,0.5339
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SUSHI,attempted,0.1168
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SUSHI,intentional,0.5975
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:CAYO,neutral,0.2111
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:CAYO,accidental,0.8122
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:CAYO,attempted,0.179
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:CAYO,intentional,0.7323
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:FUMIGATION,neutral,0.1439
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:FUMIGATION,accidental,0.9252
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:FUMIGATION,attempted,0.4638
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:FUMIGATION,intentional,0.9354
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:PORRIDGE,neutral,0.0971
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:PORRIDGE,accidental,0.9259
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:PORRIDGE,attempted,0.2047
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:PORRIDGE,intentional,0.9109
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:BOUNCY BALL,neutral,0.0008
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:BOUNCY BALL,accidental,0.9035
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:BOUNCY BALL,attempted,0.1234
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:BOUNCY BALL,intentional,0.941
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:PARACHUTES,neutral,0.0001
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:PARACHUTES,accidental,0.9919
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:PARACHUTES,attempted,0.0158
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:PARACHUTES,intentional,0.9611
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:RABIES,neutral,0.0112
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:RABIES,accidental,0.9796
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:RABIES,attempted,0.0157
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:RABIES,intentional,0.9639
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:FRAT,neutral,0.0532
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:FRAT,accidental,0.6278
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:FRAT,attempted,0.0615
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:FRAT,intentional,0.636
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:TREE HOUSE,neutral,0.0309
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:TREE HOUSE,accidental,0.8882
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:TREE HOUSE,attempted,0.0972
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:TREE HOUSE,intentional,0.8895
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SPRING BREAK,neutral,0.0071
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SPRING BREAK,accidental,0.8885
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SPRING BREAK,attempted,0.1082
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SPRING BREAK,intentional,0.3631
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:CPR,neutral,0.0074
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:CPR,accidental,0.8204
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:CPR,attempted,0.02
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:CPR,intentional,0.2861
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:MOTHER,neutral,0.004
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:MOTHER,accidental,0.638
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:MOTHER,attempted,0.1553
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:MOTHER,intentional,0.8602
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SEATBELT,neutral,0.1464
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SEATBELT,accidental,0.6077
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SEATBELT,attempted,0.3118
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:SEATBELT,intentional,0.7431
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:WET FLOOR,neutral,0.0073
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:WET FLOOR,accidental,0.4033
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:WET FLOOR,attempted,0.0241
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:WET FLOOR,intentional,0.51
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:TEENAGERS,neutral,0.1319
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:TEENAGERS,accidental,0.5277
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:TEENAGERS,attempted,0.2708
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:TEENAGERS,intentional,0.4976
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:LAPTOP,neutral,0.031
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:LAPTOP,accidental,0.5899
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:LAPTOP,attempted,0.1575
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:LAPTOP,intentional,0.5489
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:Allergy,intentional,0.9887
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:Allergy,accidental,0.8771
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:Poison,intentional,0.9961
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:Poison,accidental,0.8788
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:Sibling,intentional,0.2394
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:Sibling,accidental,0.4518
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:Parent,intentional,0.4012
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:Parent,accidental,0.4827
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:Dog,intentional,0.8852
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,blame_w2:Dog,accidental,0.9061
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:COFFEE,neutral,0.034
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:COFFEE,accidental,0.9958
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:COFFEE,attempted,0.8422
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:COFFEE,intentional,0.9938
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:LAB,neutral,0.0001
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:LAB,accidental,0.878
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:LAB,attempted,0.0157
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:LAB,intentional,0.9165
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:JELLYFISH,neutral,0.0009
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:JELLYFISH,accidental,0.8875
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:JELLYFISH,attempted,0.2226
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:JELLYFISH,intentional,0.9353
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:BRIDGE,neutral,0.0016
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:BRIDGE,accidental,0.9865
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:BRIDGE,attempted,0.0027
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:BRIDGE,intentional,0.9709
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:POOL,neutral,0.0033
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:POOL,accidental,0.9063
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:POOL,attempted,0.0632
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:POOL,intentional,0.8343
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MUSHROOMS,neutral,0.0017
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MUSHROOMS,accidental,0.9787
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MUSHROOMS,attempted,0.545
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MUSHROOMS,intentional,0.9816
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:LATEX,neutral,0.0004
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:LATEX,accidental,0.9105
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:LATEX,attempted,0.0109
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:LATEX,intentional,0.9415
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MOTORBOAT,neutral,0.0969
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MOTORBOAT,accidental,0.9795
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MOTORBOAT,attempted,0.7328
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MOTORBOAT,intentional,0.956
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:ASTHMA,neutral,0.0322
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:ASTHMA,accidental,0.8868
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:ASTHMA,attempted,0.2496
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:ASTHMA,intentional,0.8498
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:VITAMIN,neutral,0.0012
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:VITAMIN,accidental,0.8913
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:VITAMIN,attempted,0.2004
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:VITAMIN,intentional,0.8789
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:SESAME,neutral,0.0034
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:SESAME,accidental,0.9873
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:SESAME,attempted,0.6206
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:SESAME,intentional,0.9932
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:BIKE,neutral,0.0014
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:BIKE,accidental,0.9292
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:BIKE,attempted,0.0733
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:BIKE,intentional,0.978
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:IRON,neutral,0.0005
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:IRON,accidental,0.9379
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:IRON,attempted,0.0022
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:IRON,intentional,0.9001
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MEATLOAF,neutral,0.067
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MEATLOAF,accidental,0.9703
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MEATLOAF,attempted,0.1133
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MEATLOAF,intentional,0.9489
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:RIVER,neutral,0.0018
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:RIVER,accidental,0.9216
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:RIVER,attempted,0.0202
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:RIVER,intentional,0.8214
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:LOGAN AIRPORT,neutral,0.0003
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:LOGAN AIRPORT,accidental,0.9202
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:LOGAN AIRPORT,attempted,0.2799
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:LOGAN AIRPORT,intentional,0.8958
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:TRACKS,neutral,0.2183
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:TRACKS,accidental,0.9566
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:TRACKS,attempted,0.4433
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:TRACKS,intentional,0.9332
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:HARNESS,neutral,0.0004
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:HARNESS,accidental,0.9617
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:HARNESS,attempted,0.011
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:HARNESS,intentional,0.9684
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:IGLOO,neutral,0.0004
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:IGLOO,accidental,0.8634
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:IGLOO,attempted,0.5446
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:IGLOO,intentional,0.7737
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:HAM,neutral,0.0041
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:HAM,accidental,0.896
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:HAM,attempted,0.017
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:HAM,intentional,0.8751
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:POPCORN,neutral,0.0101
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:POPCORN,accidental,0.977
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:POPCORN,attempted,0.016
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:POPCORN,intentional,0.9754
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:VET,neutral,0.0014
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:VET,accidental,0.9968
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:VET,attempted,0.233
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:VET,intentional,0.9976
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:CHAIRLIFT,neutral,0.0001
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:CHAIRLIFT,accidental,0.9639
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:CHAIRLIFT,attempted,0.0012
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:CHAIRLIFT,intentional,0.9423
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:SAFETY TOWN,neutral,0.0041
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:SAFETY TOWN,accidental,0.9828
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:SAFETY TOWN,attempted,0.0654
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:SAFETY TOWN,intentional,0.9711
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MALARIA POND,neutral,0.0003
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MALARIA POND,accidental,0.9008
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MALARIA POND,attempted,0.1164
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:MALARIA POND,intentional,0.9288
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:HUNT,neutral,0.3396
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:HUNT,accidental,0.9612
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:HUNT,attempted,0.3552
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:HUNT,intentional,0.8242
allenai/OLMo-2-1124-7B-Instruct,2,belief_cue,wrong_w1:SPINACH,neutral,0.018
