story_id,source,scenario_id,scenario_group,condition,intent_label,outcome_label,word_count,text
YS2008-CAYO-attempted,YS2008,CAYO,CAYO,attempted,guilty,no_harm,108,"Haley and her assistant are studying primate cognition on an island off Puerto Rico. The monkeys there roam around freely. The assistant is in charge of handling the monkeys. The monkeys carry some diseases that can be transmitted to birds, but they don’t carry any diseases that could be transmitted to humans. Haley talks to the knowledgeable natives on the island at length about the monkeys. She believes that the monkeys carry many diseases that may be dangerous to humans. Haley tells her research assistant to not bother with protective gear. Her research assistant takes her advice. She leaves the island totally healthy and disease-free a month later."
YS2008-CAYO-intentional,YS2008,CAYO,CAYO,intentional,guilty,harm,107,Haley and her assistant are studying primate cognition on an island off Puerto Rico. The monkeys there roam around freely. The assistant is in charge of handling the monkeys. The monkeys carry some rare and deadly diseases that can be transmitted to humans by bites or even minor scratches. Haley talks to the knowledgeable natives on the island at length about the monkeys. She believes that the monkeys carry many diseases that may be dangerous to humans. Haley tells her research assistant to not bother with protective gear. Her research assistant takes her advice. She gets scratched by a monkey and contracts a deadly strain of Herpes.
YS2008-FUMIGATION-neutral,YS2008,FUMIGATION,FUMIGATION,neutral,innocent,no_harm,122,"Brian is helping out his neighbor for the weekend. His neighbor is away, but her house is getting fumigated (with poisonous fumes) because of pests. The neighbour’s great aunt Sally is at her bridge partner’s house. She won’t be back until late afternoon of the following day when the house is free of noxious fumes. When Brian lets the fumigators in, he believes that his neighbor’s great aunt Sally has gone to stay with her bridge partner, as she’d planned on doing that earlier in the day. Brian tells the fumigators to start their job. They fill the house with poisonous gas, which gets rid of the pests. Great aunt Sally returns the next day to a pest- and fume- free house."
YS2008-FUMIGATION-accidental,YS2008,FUMIGATION,FUMIGATION,accidental,innocent,harm,116,"Brian is helping out his neighbor for the weekend. His neighbor is away, but her house is getting fumigated (with poisonous fumes) because of pests. The neighbour’s great aunt Sally is upstairs in her attic room. She’s fallen fast asleep and won’t wake up easily even when the fumigators start pumping in the fumes. When Brian lets the fumigators in, he believes that his neighbor’s great aunt Sally has gone to stay with her bridge partner, as she’d planned on doing that earlier in the day. Brian tells the fumigators to start their job. They fill the house with poisonous gas, which gets rid of the pests. Great aunt Sally dies inhaling poisonous fumes while sleeping."
YS2008-FUMIGATION-attempted,YS2008,FUMIGATION,FUMIGATION,attempted,guilty,no_harm,121,"Brian is helping out his neighbor for the weekend. His neighbor is away, but her house is getting fumigated (with poisonous fumes) because of pests. The neighbour’s great aunt Sally is at her bridge partner’s house. She won’t be back until late afternoon of the following day when the house is free of noxious fumes. When Brian lets the fumigators in, he believes that his neighbor’s great aunt Sally is still upstairs in her attic room, taking a nap before going over to her bridge partner’s. Brian tells the fumigators to start their job. They fill the house with poisonous gas, which gets rid of the pests. Great aunt Sally returns the next day to a pest- and fume- free house."
YS2008-FUMIGATION-intentional,YS2008,FUMIGATION,FUMIGATION,intentional,guilty,harm,115,"Brian is helping out his neighbor for the weekend. His neighbor is away, but her house is getting fumigated (with poisonous fumes) because of pests. The neighbour’s great aunt Sally is upstairs in her attic room. She’s fallen fast asleep and won’t wake up easily even when the fumigators start pumping in the fumes. When Brian lets the fumigators in, he believes that his neighbor’s great aunt Sally is still upstairs in her attic room, taking a nap before going over to her bridge partner’s. Brian tells the fumigators to start their job. They fill the house with poisonous gas, which gets rid of the pests. Great aunt Sally dies inhaling poisonous fumes while sleeping."
YS2008-PORRIDGE-neutral,YS2008,PORRIDGE,PORRIDGE,neutral,innocent,no_harm,110,"Eva is babysitting her baby niece and 7-yr-old nephew. The older boy likes playing tricks on people. The little girl is happy as long as she gets her porridge. The porridge on the counter is fine and nutritious, and even tastes good. Eva’s nephew is keeping himself busy in the yard. He’s chasing the dog around in circles. Eva gets her niece’s porridge from the counter. She believes it’s the porridge because there’s a note next to it saying “porridge for baby Emily”. Eva spoon-feeds her niece the porridge. Her niece eats it up. Satisfied, she takes a long nap in the afternoon and wakes up wanting even more porridge."
YS2008-PORRIDGE-accidental,YS2008,PORRIDGE,PORRIDGE,accidental,innocent,harm,107,"Eva is babysitting her baby niece and 7-yr-old nephew. The older boy likes playing tricks on people. The little girl is happy as long as she gets her porridge. The porridge on the counter has some dishwashing detergent in it. Eva’s nephew spilled a large amount of detergent into the container while he was playing. Eva gets her niece’s porridge from the counter. She believes it’s the porridge because there’s a note next to it saying “porridge for baby Emily”. Eva spoon-feeds her niece the porridge. Her niece eats it up. Soon after, she starts throwing up again and again and ends up in the emergency room."
YS2008-PORRIDGE-attempted,YS2008,PORRIDGE,PORRIDGE,attempted,guilty,no_harm,110,"Eva is babysitting her baby niece and 7-yr-old nephew. The older boy likes playing tricks on people. The little girl is happy as long as she gets her porridge. The porridge on the counter is fine and nutritious, and even tastes good. Eva’s nephew is keeping himself busy in the yard. He’s chasing the dog around in circles. Eva gets her niece’s porridge from the counter. She believes that there is something wrong with it because it has a strange and suspicious smell. Eva spoon-feeds her niece the porridge. Her niece eats it up. Satisfied, she takes a long nap in the afternoon and wakes up wanting even more porridge."
YS2008-PORRIDGE-intentional,YS2008,PORRIDGE,PORRIDGE,intentional,guilty,harm,107,"Eva is babysitting her baby niece and 7-yr-old nephew. The older boy likes playing tricks on people. The little girl is happy as long as she gets her porridge. The porridge on the counter has some dishwashing detergent in it. Eva’s nephew spilled a large amount of detergent into the container while he was playing. Eva gets her niece’s porridge from the counter. She believes that there is something wrong with it because it has a strange and suspicious smell. Eva spoon-feeds her niece the porridge. Her niece eats it up. Soon after, she starts throwing up again and again and ends up in the emergency room."
